Subject,Day,Task,Trial,RMS_mean,MNF_mean,MDF_mean,PKF_mean,IEMG_mean,VAR_mean,RMS_flexors,RMS_extensors,RMS_bicep,RMS_lat_tri,RMS_long_tri,MDF_flexors,MDF_extensors,MDF_bicep,MDF_lat_tri,MDF_long_tri,CoContr_FlexExt,CoContr_BicTri
PT_10,2,Tapes,4,310.51237384158554,128.57751887250734,290.9659401998758,50.338499999999996,0.460205078125,0.7087774673519481,240.78988916133372,326.89898651549265,223.688537413135,479.42546535913687,391.8407489809856,0.7087774673519481,0.5285742993149743,417.72993662934374,80.81332059886645,64.02373313903809,38.71798515319824,34899573.75305605,203413.56873030314
PT_10,2,Tapes,5,327.1055948744587,132.53381634421135,307.29938523007456,56.526734375000004,1.134033203125,0.7217389427831628,256.3089919504586,343.8377205780158,237.64588084059577,497.8017920370967,412.2440425086118,0.7217389427831628,0.5391438532292875,438.59123865346373,81.40128030281083,64.90349769592285,40.63701629638672,36866911.0077423,223363.54605649158
PT_10,2,Tapes_standing,1,313.27455469182553,135.01771299196142,289.9541812770576,53.116484375,1.048583984375,0.6592668963684932,228.6554861472989,338.139611223427,217.4429644696887,476.92842353039435,427.8145982155436,0.6592668963684932,0.49729227279304017,417.2474747162613,80.17316749866355,62.66474723815918,37.88256645202637,34863468.40884651,204673.59342030276
PT_10,2,Tapes_standing,2,321.48977910174233,133.92259912157763,300.889371893873,53.78096875,0.90087890625,0.7053102893694244,245.58150198635673,336.9452424946359,236.10099527879595,495.60552450268216,411.47604031082926,0.7053102893694244,0.5382053771098744,430.76829087252054,82.89101254674968,65.25945663452148,39.92438316345215,36211115.81142996,216654.43958235305
PT_10,2,Tapes_standing,3,346.17728054792815,143.19164458052262,322.91971477225496,54.23159375,0.6475830078125,0.6909431188020204,260.6055237804547,364.17320516403487,254.3305161766617,532.7268881683741,449.443441824957,0.6909431188020204,0.5383131746144537,463.0907183875403,79.63682096017992,62.84642219543457,35.24184226989746,38819605.277255125,250645.75134443602
PT_10,2,Tapes_standing,4,334.118864965355,138.90187693772037,312.28349737773107,53.937328125,1.0626220703125,0.6943326218894494,252.8692569073529,350.83467225244755,244.2701036580044,511.08622460390205,437.12569902238056,0.6943326218894494,0.535454880235506,446.77911103350687,79.94575223429631,62.54434585571289,38.94758224487305,37565578.47712032,233395.113819374
PT_10,2,Tapes_standing,5,368.9651240453935,157.3577627984714,341.53455250839227,52.46590625,1.0882568359375,0.6907906204287555,272.3098189098427,386.2542853043871,272.8587939563409,572.1072241263942,488.5563428202258,0.6907906204287555,0.5395890051229231,491.62791796381543,77.47129764224707,59.74888801574707,35.784006118774414,41122248.13061084,284822.2607266507
PT_10,3,Tapes,1,272.0524847532411,115.02336962837583,253.01647765748913,51.874359375,0.7275390625,0.6326579817707831,180.64384604339256,281.9791546896525,252.1205422369009,378.7937763370588,378.543536684167,0.6326579817707831,0.6682275002963489,361.6820423299607,84.67455622594929,66.16950035095215,42.18244552612305,30427958.67305247,152457.1977281866
PT_10,3,Tapes,2,286.4408363391698,109.95758421441668,265.64428770251993,48.7899921875,0.6622314453125,0.6716809252696634,199.3577164676087,292.5580697408265,271.09530504315927,390.69387288427026,387.37934129537024,0.6716809252696634,0.6918785260872431,380.81108200179267,84.22758355168241,65.61112403869629,42.624711990356445,31945255.056600742,164984.80257929928
PT_10,3,Tapes,3,288.5294390943092,116.04769701171237,270.0068683668314,55.8053828125,0.8013916015625,0.6460795875893662,202.1666075989084,298.71909403201306,255.89704679920047,391.25541402286586,406.1416998632338,0.6460795875893662,0.65458020562863,384.07871950762444,79.99757227611977,62.006473541259766,36.03482246398926,32519923.706498474,169853.26761517645
PT_10,3,Tapes,4,275.6115826877988,112.30163103640346,255.88137847698763,47.31016406250001,0.72998046875,0.6395991811242829,188.03212938822867,292.10486757815283,237.28624233660992,374.23010024412156,394.42495457899554,0.6395991811242829,0.634561366272913,367.6104445141983,82.07147096746468,64.15653228759766,41.63837432861328,30731833.562109113,155480.78150531533
PT_10,3,Tapes,5,305.7075659104603,125.46705670448996,285.7654258001955,54.7366640625,0.72998046875,0.659589667892506,213.74892617522866,315.3239741615687,273.6315954929418,417.9347721651653,426.8643361213104,0.659589667892506,0.6582573995933059,408.0798915390459,80.7375406494084,63.04812431335449,42.287349700927734,34342250.94890319,192427.12026574966
PT_10,3,Tapes_standing,1,306.60107824436597,141.10014832346494,280.9167002986487,49.411648437500006,0.853271484375,0.6190462089417769,197.44059472243103,319.1680600050801,279.85602641131,432.628368397027,438.02674480403584,0.6190462089417769,0.6477591510444112,406.0837450202537,84.7206775064769,65.8712387084961,39.40868377685547,31129919.486765236,197014.9704657343
PT_10,3,Tapes_standing,2,302.2543045238711,145.33957650729698,278.44155113105126,52.255453125,0.8905029296875,0.5740350700059176,186.5954571800137,324.2897307100826,261.9157440359633,424.23210175957024,451.43704562473624,0.5740350700059176,0.6083823176594721,400.78126367227225,80.15474317045329,62.03055381774902,39.96920585632324,33417796.707120877,194840.8565864841
PT_10,3,Tapes_standing,3,286.38449620691,147.87015915114625,263.42229814515406,52.3801015625,0.7904052734375,0.5497696354624568,170.34890635161233,311.4984690752721,234.75961152846688,414.05663720072357,440.7233204513656,0.5497696354624568,0.5668046318909143,380.0367752352836,79.05148226574758,60.61553955078125,38.78355026245117,31682747.31123223,180002.3304848382
PT_10,3,Tapes_standing,4,277.7623558466621,133.25106313989158,256.2302805220011,52.581140625,0.692138671875,0.5606847309298136,167.26100859212372,300.90546413083194,239.1692565970718,386.3693990170403,423.6009992339985,0.5606847309298136,0.6048822941443192,370.371023928936,79.2593553052055,60.93025207519531,37.33038902282715,30835431.93615451,166783.76233797014
PT_10,3,Tapes_standing,5,282.560137285068,153.95819816877903,259.14839016538866,50.932218750000004,0.8203125,0.516114078051017,158.82480532847026,313.8952240922437,227.76318940843467,408.9506819811563,446.2655659901289,0.516114078051017,0.5489706110925375,373.5990160425116,80.53433427655303,61.91253662109375,39.75319862365723,31121109.360888943,177786.43094356795
PT_10,3,Tapes_cog_load,1,255.8959199610775,115.10340914219786,239.12995287520243,53.674234375,0.7177734375,0.6214230194586217,172.4770179987905,275.5647308218782,200.3510249608336,360.33041262138727,378.21647477947795,0.6214230194586217,0.557678224009382,338.7248401710791,80.90371181702254,62.60275840759277,41.5194034576416,28734191.017497033,135863.94033232433
PT_10,3,Tapes_cog_load,2,238.04870353349418,113.58363224186024,221.41602765605677,54.49853125,0.777587890625,0.5728794054920557,148.36937313439176,260.14388804483497,192.18015466839788,337.01701503943787,359.9475435726587,0.5728794054920557,0.5687072741230744,315.922257923581,79.21342955310061,61.51556968688965,45.62115669250488,26635026.433860097,120663.63212180167
PT_10,3,Tapes_cog_load,3,271.76913733518984,123.35296566571105,252.23891600876732,51.477453125,0.82275390625,0.6031770790810674,175.20386944392797,287.69399049776786,236.43274035801775,377.45143923355914,400.53236404211765,0.6031770790810674,0.6193979490470056,360.10287276649035,79.70950627244106,61.84577941894531,43.3049201965332,30317193.273355663,154302.3812528776
PT_10,3,Tapes_cog_load,4,263.94511260353033,126.018368162927,239.2667074959121,48.9982734375,1.0577392578125,0.5822296162359353,164.82206568582586,283.5063866117113,220.44684441259054,372.3910429461398,399.7605735937582,0.5822296162359353,0.59223680182138,349.88254541109876,80.82181132481224,63.28225135803223,44.96574401855469,28733782.732763678,148297.18343488895
PT_10,3,Tapes_cog_load,5,268.4141519730723,125.29016654338196,248.51169851593068,53.1545703125,0.7720947265625,0.5875579376020499,169.31399363260516,286.9070427099006,227.9379945407602,379.2097009790312,399.6991912237692,0.5875579376020499,0.6008589699497154,355.50528180000674,79.3342292697299,61.13266944885254,43.71953010559082,29824630.897849478,152102.3086491546
PT_10,4,Tapes,1,271.91274155897383,140.34645368874652,249.86191104114928,47.391414062500004,0.40283203125,0.6300301184292578,185.46054658674933,299.7738338175339,193.40217270475716,370.29625760477234,423.1250599002451,0.6300301184292578,0.5126569880552065,361.3284328043991,80.81963158821127,62.537431716918945,40.85969924926758,30037657.780368555,163572.18454918367
PT_10,4,Tapes,2,320.45456894254966,147.97906621796827,297.3658094368234,54.184875,1.0638427734375,0.7248280572743065,240.29495736711317,316.7205306816372,241.1378563022015,509.13686962842775,439.50804934897894,0.7248280572743065,0.5266431046776856,426.80327038091053,79.03752126095205,61.521053314208984,41.7783260345459,35737267.17595674,219115.98327785102
PT_10,4,Tapes,3,325.50648241796574,154.35346855327154,301.3917584992362,52.9708125,0.87158203125,0.7316475677501608,252.88675788278658,339.3967190101161,242.44455531519688,427.56159658855177,480.1856067733478,0.7316475677501608,0.5600718623583785,434.73070614709314,75.42891255778144,57.845354080200195,36.89694404602051,36235538.298458025,230822.8383339072
PT_10,4,Tapes,4,350.4862321072032,159.9624255222503,322.53391419228234,48.1798984375,1.0003662109375,0.7110032797697201,256.4372068250408,353.30915170407036,260.6411444521465,542.8468519140957,498.1519815748097,0.7110032797697201,0.5257291109554835,469.9894403752285,75.00421373448596,56.8850040435791,36.98539733886719,38769400.781442955,264936.1601769364
PT_10,4,Tapes,5,353.8022038744082,156.90389984178725,327.10001133886203,52.3603515625,0.3924560546875,0.7229994333492572,263.23234686448944,350.3866029016159,270.3856105740056,547.9257711504357,496.2708070100842,0.7229994333492572,0.5392261278177445,474.96776603332955,75.49443862301356,58.39705467224121,36.40604019165039,39352282.01361597,269372.3049555596
PT_10,4,Tapes_standing,1,367.593684169131,162.55131641861655,336.4709335337043,47.4559453125,0.64208984375,0.6998437835162862,256.86112905853264,366.93715482079335,297.4451844221696,572.3686907772956,518.6668672140142,0.6998437835162862,0.5720754880360155,490.98590397892525,75.56297166342048,55.99832534790039,45.7148551940918,40431079.87009984,286820.72047049855
PT_10,4,Tapes_standing,2,383.4301502947359,166.094845472932,351.82184269531933,51.82153125,0.7098388671875,0.7141907244189537,271.06876960868715,380.9014466478449,316.3556515543196,592.1197561400652,533.8549823091453,0.7141907244189537,0.590078876749162,509.6911468576112,75.62567757729813,57.1134090423584,44.373273849487305,42307641.489702985,307115.8491904616
PT_10,4,Tapes_standing,3,346.13531622254607,151.7504996672877,318.11203009401606,49.7753515625,0.484619140625,0.7246575778729737,247.08761135744544,345.5019990016761,278.1419864780906,540.2456293017156,478.29729745349385,0.7246575778729737,0.5785738838042471,461.1962292448297,78.81001547510729,60.31179428100586,44.7690486907959,38174297.96891383,252553.644481538
PT_10,4,Tapes_standing,4,352.0059406174495,157.40962992604926,324.1733607512152,51.2301953125,0.341796875,0.7185092601658597,249.7399027698583,352.69500962213056,281.83091907997897,544.7101377351217,493.1124557025309,0.7185092601658597,0.5701475055361753,470.50830784325547,79.5411818705046,60.62746047973633,48.399925231933594,39026065.85754481,265619.9840477099
PT_10,4,Tapes_standing,5,390.2387484825206,172.92096620071683,359.5245612321334,53.509078125,0.7647705078125,0.738237599909256,281.8736488776319,384.2911678676987,321.5328892242337,590.9617361549679,549.7780801918525,0.738237599909256,0.5917972823331886,517.8710393302058,73.36687947189426,53.82061004638672,43.00951957702637,43220676.60987495,320269.12432710675
PT_10,5,Tapes,1,320.48813785559827,151.08481030114237,291.5021223669852,48.2627578125,0.9368896484375,0.6368317844136094,210.81013780786094,340.7432939893129,256.5884376737223,499.4309871597741,438.59623763078764,0.6368317844136094,0.581439334629811,428.9206952785263,82.72571254298433,64.31865692138672,41.713714599609375,35049596.77166182,223324.98695532628
PT_10,5,Tapes,2,283.49568243187133,133.83245745356345,259.35761910631413,51.627914062500004,0.7080078125,0.6044666140002568,187.20572235272255,311.59352056497215,206.9903327132292,432.44604126894876,402.73562255136494,0.6044666140002568,0.507364924711106,378.19297617259946,81.01527169585982,62.86215782165527,38.31791877746582,31175500.155681964,172903.69713085832
PT_10,5,Tapes,3,317.0112880952063,145.46366134900597,286.3105097773505,43.144421875000006,0.7080078125,0.617008724741322,208.0601265018762,339.2604960727375,254.87871373629272,490.72691896480393,431.5739143995259,0.617008724741322,0.5596068608939881,423.9756326533561,82.3483282027666,63.60912322998047,41.06307029724121,33039603.834501777,215535.08115621062
PT_10,5,Tapes,4,311.9210554612733,143.01750822024619,280.21960748179583,42.130554687499995,0.74462890625,0.6136186787816214,210.31038257782507,332.791350752704,243.1071631267382,475.8949673179536,432.83383168843517,0.6136186787816214,0.5494431721127796,415.6990484231633,79.76322200731852,61.32769584655762,38.14435005187988,31900082.763924845,207017.68880443493
PT_10,5,Tapes,5,306.8404680600433,143.67438740688075,281.74428754868205,48.416203124999996,0.7611083984375,0.6386961155209762,215.36171618785934,334.16348653239567,263.4085662437415,404.72908939347326,418.4500996006868,0.6386961155209762,0.6591514208070718,407.84704593909237,83.26254754368176,65.44375419616699,35.509347915649414,32441868.0903853,200817.17447599513
PT_10,5,Tapes_standing,1,319.317285287883,148.583033592928,290.65290509732597,45.6578828125,0.81298828125,0.6294851028801918,212.29550381682077,337.25738063372796,256.99852747775947,481.39632572282153,451.1501753498688,0.6294851028801918,0.5671667086371657,425.4245325664923,77.7296140321859,59.92579460144043,39.89744186401367,32153339.690798134,219278.00102503115
PT_10,5,Tapes_standing,2,378.5936131716882,170.04849441270437,345.36889826149167,44.458195312499996,1.0736083984375,0.6314064174536794,251.3210614533623,392.7574915839236,324.75948963576883,566.6869844444172,525.745942141542,0.6314064174536794,0.5996428194893746,506.601601901054,77.78415276716507,60.500144958496094,37.4760627746582,36335114.629370704,308308.887670762
PT_10,5,Tapes_standing,3,347.91687673522387,155.2598129859567,314.2302309949647,48.0223984375,0.5084228515625,0.6174077341158121,227.2770349439344,367.12706310668926,291.4922493737027,525.3752265658094,483.31219264152406,0.6174077341158121,0.5917021693382433,466.3969150027755,78.74817415926904,61.15150451660156,40.99893569946289,36519419.62152383,259922.58389846524
PT_10,5,Tapes_standing,4,359.0071054227051,158.8148065325649,329.5215006132448,43.173703125,0.777587890625,0.6423228337949403,241.34314120413623,371.1790158011513,312.8775719781845,545.5501559920406,479.0154761604266,0.6423228337949403,0.6199185543697291,476.51927252291057,80.56431513163277,62.427520751953125,40.17806053161621,31934515.05048246,270546.87550381594
PT_10,5,Tapes_standing,5,375.5530882745759,160.74097880705867,342.4853599809363,49.239929687499995,0.2862548828125,0.651858075551809,257.53684920878845,390.0856063526887,321.0412112928962,559.5291726028647,506.18319164107453,0.651858075551809,0.6115081068114445,499.57430476054765,78.94855352251685,60.956716537475586,40.40074348449707,41208710.03666749,293764.16732890863
PT_10,5,Tapes_cog_load,1,275.43384236804457,138.5296006652004,242.13379955732333,45.2169921875,0.997314453125,0.5909339056451265,176.53625844999044,298.8174237867609,205.81133855867824,429.5079185882,395.7000274854487,0.5909339056451265,0.5196002034632222,365.2248456678208,80.21407627543363,62.01291084289551,39.731502532958984,29057928.250679046,165016.68439446634
PT_10,5,Tapes_cog_load,2,294.7283421444586,143.00110676329967,258.29643054200653,39.836804687500006,0.71533203125,0.5926308727219783,187.7950914649368,318.51692084664114,232.2346249020783,458.26272890538655,412.01004319611474,0.5926308727219783,0.5483134140413284,393.8360046242927,81.16605144275272,62.900543212890625,38.571834564208984,30997444.04686159,189506.32218607434
PT_10,5,Tapes_cog_load,3,288.32280425545514,136.25387783477925,257.0655752499473,46.339515625000004,0.743408203125,0.6100574785109795,187.4850934451673,309.2002086872249,230.1365269840701,445.6368242024157,398.19888956723736,0.6100574785109795,0.5608239505067447,383.0526966170247,78.70805721217727,60.09244918823242,38.80739212036133,30853843.047058918,177916.882987365
PT_10,5,Tapes_cog_load,4,271.3439780226525,131.01498238750915,242.33452307032636,45.13354687499999,0.635986328125,0.6062240885563555,181.66512891282255,297.7425895396804,233.07873774565647,357.64323373591947,384.8231173086841,0.6062240885563555,0.6370430615238996,360.7975102084895,78.26972434135087,60.843467712402344,41.48244857788086,29082774.929964602,159677.92462455295
PT_10,5,Tapes_cog_load,5,275.24375088246444,139.9134062444607,234.46111066230904,41.475125,1.005859375,0.5613260869537798,164.06930881887249,298.21877279142046,226.22893392593593,435.59523420643086,386.8631883412214,0.5613260869537798,0.5691352462304176,366.30528535433496,79.92351724322153,62.22105026245117,43.009042739868164,28145551.726101857,167323.36506980515
PT_11,1,Tapes,1,128.753418105751,68.73704976349873,123.47202284517303,58.071859375,0.07568359375,0.5315349598851654,77.55381138839253,143.45349908584316,96.54598717446284,181.68391108383133,206.258004433452,0.5315349598851654,0.5063789361248632,163.49574740697778,71.0316947715603,54.13532257080078,44.600486755371094,14843415.389684878,33815.67086677055
PT_11,1,Tapes,2,124.86570940693451,71.84591178294389,120.13060429523843,58.2661484375,0.1812744140625,0.5183252310900475,72.64527796678733,137.84364212014603,94.57705753304651,178.24113214128192,205.21888661902426,0.5183252310900475,0.5037700444580245,158.1317637125259,69.51450904593963,52.42657661437988,39.89219665527344,14445584.749063283,32790.824031395096
PT_11,1,Tapes,3,144.8150232499304,79.6629334081058,138.11678978602927,56.180773437499994,0.2423095703125,0.581238200857575,95.99080581798394,151.17505835758973,114.61693825085638,197.21521175903786,233.25637246907996,0.581238200857575,0.5384658233915449,183.80045222284883,70.65800134250131,56.01048469543457,46.41890525817871,16606745.857164793,43319.72776379007
PT_11,1,Tapes,4,152.27044817572147,89.52710616952777,145.55287963069384,58.083828125000004,0.5120849609375,0.5256210863366867,91.5055696287398,164.9372572731192,117.2593329667436,215.87577114895205,249.4024542775217,0.5256210863366867,0.5085988846920139,193.0886361170722,73.52320410476719,57.247161865234375,39.27040100097656,17523255.312298916,49254.92537224101
PT_11,1,Tapes,5,153.4168873358879,90.90703299166069,146.18869547378543,56.585679687500004,0.3704833984375,0.5283797450779035,93.63726674699667,167.95285455569046,109.63827417203584,218.55585182936238,255.74406266864125,0.5283797450779035,0.46792960846800424,195.14416125574903,75.77885959330735,57.81221389770508,44.05021667480469,17574491.575630885,50410.373104051745
PT_11,1,Tapes_standing,1,142.82229540611218,51.26652098618636,136.21737920952376,57.3790703125,0.0592041015625,0.6552260054604956,102.04446076161794,153.8451030326514,129.79085442227785,189.1356037612377,183.00495931713692,0.6552260054604956,0.6875410809584941,182.9995908062479,80.78151072387126,62.44778633117676,78.92775535583496,16374639.772403063,37424.479494923464
PT_11,1,Tapes_standing,2,140.72839338855806,70.91327834505228,135.83539714993893,57.7370390625,0.2557373046875,0.6422108606287025,96.59762405866871,144.4563109640988,117.61207453648034,194.0307186585121,213.00696284400505,0.6422108606287025,0.5795856948151112,177.95140395461374,67.07351060617619,51.54061317443848,69.87309455871582,16329883.879134182,39184.6138062938
PT_11,1,Tapes_standing,3,137.01725405859963,75.97527842745544,131.09423521746885,49.2001953125,0.1873779296875,0.5906328100436128,85.4166629989357,145.40276995873742,105.37348790842556,196.75818480366956,221.9758916477246,0.5906328100436128,0.5096657735116459,173.07520225801701,68.47823701301846,52.36387252807617,71.91920280456543,15763535.439406952,38692.21265036811
PT_11,1,Tapes_standing,4,154.84648598924718,74.33797358135838,147.196558097937,55.9564453125,0.2227783203125,0.6486616335224417,108.1961868263981,151.37496744974104,141.54328916788944,219.50391990160438,222.91793713922576,0.6486616335224417,0.6336702606393926,196.77436382845445,71.72298988018909,56.93197250366211,69.93603706359863,17704258.633158263,47222.89360914768
PT_11,1,Tapes_standing,5,162.02495262194876,77.3555064507559,155.1924039998196,57.5207578125,0.423583984375,0.6804493067050659,117.67266006656733,155.25244094808136,149.0684551080595,222.36644063131547,236.14902039922575,0.6804493067050659,0.6502852132559684,205.54460569316979,69.73132193321953,55.12118339538574,77.2101879119873,18660364.7620108,51385.9347474497
PT_11,1,Tapes_cog_load,1,143.29486714267497,87.64575819848613,136.5440352780236,56.9821328125,0.1177978515625,0.48446274218279284,82.16609977240238,165.25437085064448,99.50396364841866,200.70468620712998,239.7022465597865,0.48446274218279284,0.46015654942192585,181.96106438503512,76.27433886962962,58.76517295837402,41.495561599731445,16422820.0328754,44569.5588003219
PT_11,1,Tapes_cog_load,2,149.27298517749912,87.08168264254516,142.86393104535068,57.5304375,0.5645751953125,0.5504031311084543,93.1124317258845,158.32025300420278,117.91809930249487,205.7588333231576,245.82435850039667,0.5504031311084543,0.5249111064573938,189.39498095752228,72.30755505590105,56.741952896118164,43.657541275024414,17187010.438747328,47349.65411773316
PT_11,1,Tapes_cog_load,3,146.138489933047,86.08489241467804,139.73603369267857,57.05890625,0.41259765625,0.5746920416742394,92.22218650601376,153.6147847622646,110.01825184643802,207.51399210216766,243.43336423892498,0.5746920416742394,0.49889132367948896,185.424312228851,71.40524496249449,55.29141426086426,47.63960838317871,16813810.238796446,45489.34220019933
PT_11,1,Tapes_cog_load,4,160.62629668469543,86.19179198787229,153.00069594987673,57.4838125,0.4876708984375,0.6145455969661022,110.85965463363442,165.26351701379852,127.10516850164662,221.03968940743846,252.03579511093093,0.6145455969661022,0.5448822191976341,204.47464857155782,74.39713458684724,57.36136436462402,39.522409439086914,18394124.254370302,52941.986179635795
PT_11,1,Tapes_cog_load,5,160.2131194977028,86.56502723242167,152.89961143060313,57.1890078125,0.498046875,0.5783733091656197,103.58046242101182,170.94383761639867,121.76385567483673,226.09299554495993,255.28650184023388,0.5783733091656197,0.5136467175207684,204.52852560904316,73.55353519241314,57.122230529785156,41.20779037475586,18390664.304852694,53137.64481943908
PT_11,2,Tapes,1,145.70980439421356,66.94729134091743,139.58720046769434,58.4859453125,0.41259765625,0.48273249208345437,83.06110198606943,174.077082775823,106.80329092542308,206.46835322306296,220.44422982825296,0.48273249208345437,0.4984274290842805,188.83391067341947,92.47944954204019,72.2341537475586,53.43365669250488,16786250.228193514,42502.811782479796
PT_11,2,Tapes,2,153.79896080341058,72.87801228914734,146.38788038049051,58.54403125,0.3106689453125,0.47225549395462096,87.00382130559814,187.47914303652482,106.31645985821082,208.00672428737477,245.32360258281705,0.47225549395462096,0.47507441669977746,200.2497436525959,90.81454573240282,71.02751731872559,58.942556381225586,17603894.70751738,48326.76541626545
PT_11,2,Tapes,3,147.82853582359542,69.92619792003877,141.3877248136722,58.3144453125,0.5096435546875,0.4737503864270858,83.64214726801146,179.2283015020176,101.48701724542416,207.83933346493657,231.0999175231251,0.4737503864270858,0.46686352150316995,192.58303075237197,92.10792990333864,72.21221923828125,63.654422760009766,16999100.94349817,44553.33803306805
PT_11,2,Tapes,4,156.93509267688472,73.99267560636298,148.39972838825418,56.2085703125,0.27099609375,0.4708649688299832,87.67323791881961,191.31660793441287,109.46419013454896,216.44203714546956,247.1152658980115,0.4708649688299832,0.47748251036116923,204.94993152502872,92.54574407080884,72.4945068359375,53.4210205078125,17843713.31193049,50588.93649719078
PT_11,2,Tapes,5,151.72359946532072,73.00404517547815,144.64415121133504,58.7854453125,0.5242919921875,0.49972112999475915,88.29747665859763,179.67032906045426,104.03521844885499,211.1572890218178,243.65111615959876,0.49972112999475915,0.4635899703612035,196.9341796521906,91.4968928266058,71.4731216430664,64.5759105682373,17397988.151400942,46784.789928208345
PT_11,2,Tapes_standing,1,141.4888350004088,112.83351691124874,136.3729143117633,59.362624999999994,0.47607421875,0.29872463305901414,47.7858277348887,161.44624714436068,175.01598705591854,250.4730080019053,148.14152293917638,0.29872463305901414,0.8504764759035445,183.89900540670575,111.46472931867966,89.2179012298584,91.34888648986816,16398285.118868185,54738.569329058504
PT_11,2,Tapes_standing,2,127.7948870186374,111.81688770098984,120.83291072170053,56.301460937499996,0.106201171875,0.31602066224646463,42.04703504147725,133.58385604151178,174.77129889671565,237.62116935877097,127.41147350852924,0.31602066224646463,0.8471513734639106,165.2886320295986,110.71296876605808,88.94944190979004,96.92931175231934,14528533.414059017,47763.16111959451
PT_11,2,Tapes_standing,3,127.43360349024282,117.32584733911729,121.05849232854297,56.867039062500005,0.4595947265625,0.2970457652742275,38.693201873117026,132.05312449855063,164.59275190070278,249.11313561159932,139.28733012303672,0.2970457652742275,0.8086609308028825,165.19764859888244,111.03368110854365,90.38972854614258,93.4607982635498,14557237.535893807,49894.27866935326
PT_11,2,Tapes_standing,4,124.30455542371152,123.58852062087955,117.8729711123458,54.0573125,0.306396484375,0.3127057079854349,36.41143894695294,116.46716616895846,168.23380090866658,260.48103313782167,137.62784737806993,0.3127057079854349,0.8065061035715142,159.73858364360746,104.26998073500327,85.10470390319824,95.84283828735352,14180648.521580229,50471.21779271951
PT_11,2,Tapes_standing,5,125.51958935316625,126.47531781451609,119.16779643196357,58.204898437500006,0.6622314453125,0.2785300504838971,35.855179566793836,128.43499673447272,168.5839255141416,259.00812507263055,122.6198048036373,0.2785300504838971,0.8214768683295605,161.749795196627,112.04287033491762,90.48342704772949,92.90432929992676,14338460.409931662,52245.78641109909
PT_11,3,Tapes,1,154.4034669784175,71.06328963896702,147.5467523510305,57.566703125,0.2056884765625,0.40772667700612986,79.4117426179227,194.93681007948402,121.79551637450089,239.2627188798395,195.98749881658412,0.40772667700612986,0.5595612283510573,203.96785325140024,98.83024214318016,78.47142219543457,52.69932746887207,17709229.184962668,49941.5821134895
PT_11,3,Tapes,2,171.4454355014652,82.13891078519033,162.68674060846809,57.542375,0.550537109375,0.4048797909460802,85.85155227212222,214.76887721182885,127.56076516095881,258.610478651207,245.2158912801865,0.4048797909460802,0.5137019076265509,225.50808005154838,93.8977603473111,74.65100288391113,43.062686920166016,19577548.443889387,61626.18041996108
PT_11,3,Tapes,3,161.7739916986366,79.11363198166573,153.63196052403958,57.9971484375,0.528564453125,0.39208804399484176,79.56842882784844,204.44547170541009,118.34840033072607,237.8564797710464,239.78157712212555,0.39208804399484176,0.5003348463902905,212.1861040447398,93.49281140909221,74.11360740661621,41.10455513000488,18476825.9030433,54799.75245604376
PT_11,3,Tapes,4,176.0368052438498,87.85272389964294,166.74918199424133,58.010578124999995,0.88623046875,0.3987369863175343,86.5920390226333,222.20610108556505,127.28553873031734,256.7237353643195,265.84658324755657,0.3987369863175343,0.49667965073731324,230.80887420633695,92.15028282917145,73.36854934692383,46.43893241882324,20055068.276110496,65406.67892982093
PT_11,3,Tapes,5,171.37011821550777,84.72703603154444,162.38410544018967,53.9525234375,0.4876708984375,0.4123600818681714,85.90460249859554,206.94641104999582,131.5248658693899,259.6986460392441,255.0602203964027,0.4123600818681714,0.5134826556829627,224.16858626861912,88.71125465136055,70.49894332885742,42.98901557922363,19532596.217613038,61492.78997218406
PT_11,3,Tapes_standing,1,166.48435503774803,82.09537337500579,157.64868250785383,55.829984374999995,0.093994140625,0.4838220712683129,87.75508794760695,179.40336165571222,158.45781174698286,249.5731266385975,243.50848443544436,0.4838220712683129,0.6192446367523057,214.65934368881915,81.6627318396682,64.65315818786621,53.77197265625,18951891.268866636,56695.15649223048
PT_11,3,Tapes_standing,2,169.80045541773646,87.18971759021501,158.28364295867917,51.51440625,0.4010009765625,0.4781348228872638,90.36169924057474,180.91751229127954,156.97791931653853,263.1866483967659,249.37189002364602,0.4781348228872638,0.5763949310912023,218.99587451647506,79.05041495312793,63.605308532714844,47.05691337585449,19001315.63617285,60160.98085302765
PT_11,3,Tapes_standing,3,183.25190832599418,92.25731100543189,170.41950836716057,48.412148437499994,0.555419921875,0.5673631601254977,112.56462519064043,182.7151867026534,207.75376547003984,239.0986176680692,250.90642397491348,0.5673631601254977,0.6875044393332523,236.65411027595982,76.80714740982762,62.09826469421387,51.48792266845703,20515820.823991153,69782.49338612147
PT_11,3,Tapes_standing,4,187.64523384249102,92.95841175598393,171.05248983618878,42.994679687499996,0.2410888671875,0.5718517903098636,120.49331305670314,185.0613038984867,218.36702585914273,239.0064825444266,247.10696125761027,0.5718517903098636,0.6444118532839532,242.23839620563638,77.38206732177935,62.55674362182617,49.85666275024414,20567751.692437425,72673.51477871
